Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
SBFFF,SBM OFFSHORE NV ORD,Pink Current,19.120000,,0,Foreign Ordinary Shares,The Netherlands,
SBFFY,SBM OFFSHORE NV ADR,Pink Current,19.000000,,0,ADRs,The Netherlands,
FURGF,FURGO NV NEW,Pink Current,10.580000,,35,Foreign Ordinary Shares,The Netherlands,
CSNVF,CSM NV,Pink Current,53.647927,,0,Foreign Ordinary Shares,The Netherlands,
CSNVY,CORBION NV UNSP/ADR,Pink Current,55.930000,,0,ADRs,The Netherlands,
EADSF,AIRBUS SE ORD,Pink Current,113.250000,-0.483300,7294,Foreign Ordinary Shares,The Netherlands,
EADSY,AIRBUS SE UNSP/ADR,Pink Current,28.390000,-0.699500,141948,ADRs,The Netherlands,
VOPKF,VOPAK PAR ORD,Pink Current,49.710000,,236,Foreign Ordinary Shares,The Netherlands,
VOPKY,KONINKLIJKE VOPAK UNS/ADR,Pink Current,49.290000,-0.974400,14544,ADRs,The Netherlands,
PHGUF,PHARMING GROUP NV ORD,Pink Current,1.340000,4.769400,500,Foreign Ordinary Shares,The Netherlands,
ERNXY,EURONEXT NV UNSP/ADR,Pink Current,20.250000,,0,ADRs,The Netherlands,
EUXTF,EURONEXT NV ORD,Pink Current,103.000000,,5,Foreign Ordinary Shares,The Netherlands,
HALFF,HAL TRUST BEARER SHS B,Pink Current,170.356880,0.963500,273,Foreign Ordinary Shares,The Netherlands,
TMOAF,TOMTOM NV ORD NEW,Pink Current,9.117500,,0,Foreign Ordinary Shares,The Netherlands,
TMOAY,TOMTOM NV UNSP/ADR,Pink Current,4.600000,,0,ADRs,The Netherlands,
RYDAF,ROYAL DUTCH SHELL PLC A,Pink Current,19.620000,-0.808900,5559,Foreign Ordinary Shares,The Netherlands,
RYDBF,ROYAL DUTCH SHELL PLC B,Pink Current,19.150000,,85,Foreign Ordinary Shares,The Netherlands,
ACGPF,ACCELL GROUP NV ORD,Pink Current,46.900000,,1,Foreign Ordinary Shares,The Netherlands,
AMVMF,AMG ADVANCED METALLURGCL,Pink Current,42.100000,6.125500,130,Foreign Ordinary Shares,The Netherlands,
OGOFF,ORGANTO FOODS INC,Pink Current,0.326700,8.900000,649808,Foreign Ordinary Shares,The Netherlands,
NNGPF,NN GROUP NV ORD,Pink Current,48.380000,,639,Foreign Ordinary Shares,The Netherlands,
NNGRY,NN GROUP NV UNSP/ADR,Pink Current,24.490000,-1.150400,10149,ADRs,The Netherlands,
ALLVF,ALTICE EUROPE N V,Pink Current,6.060000,,0,Foreign Ordinary Shares,The Netherlands,
ALVVF,ALTICE N V ORD (B),Pink Current,6.390000,,0,Foreign Ordinary Shares,The Netherlands,
FLTDF,FLOW TRADERS COOPERATIEF,Pink Current,41.500000,-0.240400,757,Foreign Ordinary Shares,The Netherlands,
RYLPF,ROYAL PHILLIPS NV ORD,Pink Current,57.410000,2.065900,1380,Foreign Ordinary Shares,The Netherlands,
NSTRY,NOSTRUM OIL & GAS UNS/ADR,Pink Current,0.001000,,0,ADRs,The Netherlands,
EXXRF,EXOR NV ORD,Pink Current,85.400000,3.000800,7823,Foreign Ordinary Shares,The Netherlands,
ABMRF,ABN AMRO GRP NV ORD,Pink Current,12.400000,,1071,Other Security Type,The Netherlands,
BBEDF,BETER BED HLDG NV UDEN,Pink Current,7.950000,,0,Foreign Ordinary Shares,The Netherlands,
GRRDF,GRANDVISION NV,Pink Current,30.192600,,0,Foreign Ordinary Shares,The Netherlands,
GRRDY,GRANDVISION NV UNSP/ADR,Pink Current,0.000000,,0,ADRs,The Netherlands,
TKAYF,JUST EAT TAKEAWAY,Pink Current,93.000000,,169,Foreign Ordinary Shares,The Netherlands,
TKAYY,JUST EAT TAKEAWY UNSP/ADR,Pink Current,9.430000,3.626400,47213,ADRs,The Netherlands,
ADYEY,ADYEN NV UNSP/ADR,Pink Current,44.730000,2.006800,988046,ADRs,The Netherlands,
ADYYF,ADYEN NV ORD,Pink Current,2253.920000,2.102800,507,Foreign Ordinary Shares,The Netherlands,
SFFYF,SIGNIFY NV ORD,Pink Current,51.750000,,60,Foreign Ordinary Shares,The Netherlands,
PROSF,PROSUS NV,Pink Current,111.360000,,420,Foreign Ordinary Shares,The Netherlands,
PROSY,PROSUS NV SP/ADR,Pink Current,22.230000,0.000000,247364,ADRs,The Netherlands,
AEBZY,ANADOLU EFES BIRCLK S/ADR,Pink Current,0.559500,-5.329900,18000,ADRs,Turkey,
ACKAY,ARCELIK A S UNSP/ADR,Pink Current,19.810000,,61,ADRs,Turkey,
KHOLY,KOC HOLDINGS AS UNSP/ADR,Pink Current,11.800000,1.636500,31582,ADRs,Turkey,
TKHVY,TURK HAVA YOLLAR UNSP/ADR,Pink Current,16.405000,0.829700,110,ADRs,Turkey,
TKYVY,TURKIYE VAKIFLR BK UN/ADR,Pink Current,4.300000,,1,ADRs,Turkey,
TAVHY,TAV HAVLIMLRI HL UNSP/ADR,Pink Current,10.690000,,0,ADRs,Turkey,
THBIY,TURKIYE HLK BNKS UNSP/ADR,Pink Current,1.060000,-3.636400,210,ADRs,Turkey,
DSGUF,DOGAN SIRKETLER GR,Pink Current,0.000000,,0,Foreign Ordinary Shares,Turkey,
DSGUY,DOGAN SIRKETLER GR UN/ADR,Pink Current,1.390000,,0,ADRs,Turkey,
TKFHY,TEKFEN HOLDING UNSP/ADR,Pink Current,4.000000,,0,ADRs,Turkey,
TKFNF,TEKFEN HOLDING A S,Pink Current,0.000000,,0,Foreign Ordinary Shares,Turkey,
ERELY,EREGLI DEMIR CELIK UN/ADR,Pink Current,8.950000,,0,ADRs,Turkey,
TRKNY,TURK TELEKOMNKY UNSP/ADR,Pink Current,1.590000,-6.470600,1607,ADRs,Turkey,
FOVSY,FORD OTOMOTIV SNY U/ADR,Pink Current,119.500000,,0,ADRs,Turkey,
UELKY,ULKER BISKUVI SNY UNS/ADR,Pink Current,25.300000,-8.091900,300,ADRs,Turkey,
KOZAY,KOZA ALTIN ISLEML UNS/ADR,Pink Current,13.000000,,0,ADRs,Turkey,
KOZZF,KOZA ALTIN ISLEML ORD,Pink Current,10.130000,,0,Foreign Ordinary Shares,Turkey,
SHLLF,SHELF DRILLING LTD,Pink Current,0.320000,,0,Foreign Ordinary Shares,United Arab Emirates,
AZNCF,ASTRAZENECA PLC ORD,Pink Current,100.850000,0.860100,2764,Foreign Ordinary Shares,United Kingdom,
UNLYF,UNILEVER PLC GBP,Pink Current,55.412500,0.072200,1396,Foreign Ordinary Shares,United Kingdom,
SOIEF,STOLT-NIELSEN LTD ORD,Pink Current,14.640000,,0,Foreign Ordinary Shares,United Kingdom,
ACGYF,SUBSEA 7 SA ORD,Pink Current,9.500000,,0,Foreign Ordinary Shares,United Kingdom,England
SUBCY,SUBSEA 7 S.A. S/ADR,Pink Current,10.060000,-1.178800,5919,ADRs,United Kingdom,England
RBSPF,NATWEST GROUP PLC,Pink Current,2.670000,0.945200,18269,Foreign Ordinary Shares,United Kingdom,
RLLCF,ROLLS ROYCE HLDG PREF C,Pink Current,0.021500,-5.701800,6456053,Preferred Stock,United Kingdom,
RYCEF,ROLLS ROYCE HLDG PLC ORD,Pink Current,1.480000,-1.333300,109368,Foreign Ordinary Shares,United Kingdom,
RYCEY,ROLLS ROYCE HLDGS S/ADR,Pink Current,1.500000,-1.960800,5129615,ADRs,United Kingdom,
RKLIF,RENTOKIL INITIAL 2005 ORD,Pink Current,6.610000,-1.193900,10574,Foreign Ordinary Shares,United Kingdom,England
RTOKY,RENTOKIL INITL PLC S/ADR,Pink Current,34.200000,-0.029200,21931,ADRs,United Kingdom,England
RLXXF,RELX PLC ORD,Pink Current,25.450000,1.596800,5150,Foreign Ordinary Shares,United Kingdom,
RTPPF,RIO TINTO PLC ORD,Pink Current,76.700000,,457,Foreign Ordinary Shares,United Kingdom,
LGGNF,LEGAL&GENL GRP PLC,Pink Current,3.870000,-2.025300,15814,Foreign Ordinary Shares,United Kingdom,
LGGNY,LEGAL&GENL GRP PLC S/ADR,Pink Current,19.325000,-1.302300,2912,ADRs,United Kingdom,
HBCYF,HSBC HLDGS PLC .50,Pink Current,5.812000,-3.133300,5080,Foreign Ordinary Shares,United Kingdom,
DGEAF,DIAGEO PLC ORD,Pink Current,41.940000,2.492700,4166,Foreign Ordinary Shares,United Kingdom,
RDLSF,RELX NV ORD,Pink Current,21.450000,,0,Foreign Ordinary Shares,United Kingdom,
DRTGF,JET2 PLC,Pink Current,17.240000,,0,Foreign Ordinary Shares,United Kingdom,
JTTTY,JET2 PL UNSP/ADR,Pink Current,0.000000,,0,ADRs,United Kingdom,
DMTGF,DAILY MAIL & GNRL TR A,Pink Current,12.700000,,0,Foreign Ordinary Shares,United Kingdom,
BPAQF,BP PLC ORD,Pink Current,4.080000,-1.805100,366,Foreign Ordinary Shares,United Kingdom,
BABWF,INTL CONSOL AIRLINES ORD,Pink Current,2.790000,0.000000,17802,Foreign Ordinary Shares,United Kingdom,
ICAGY,INTL CONSL AIRLNS S/ADR,Pink Current,5.550000,-0.359100,322906,ADRs,United Kingdom,
BCLYF,BARCLAYS PLC,Pink Current,2.480000,-3.501900,20069,Foreign Ordinary Shares,United Kingdom,
AYTEF,IPATHS GEM ASIA 8 ETN,Pink Current,40.000000,,0,Structured Product,United Kingdom,
BALTF,IPATH BLOOM CTN SUB TL,Pink Current,55.000000,,40,Structured Product,United Kingdom,
BWVTF,IPATH EXCHBUYWRITE INDEX,Pink Current,87.000000,2.352900,100,Structured Product,United Kingdom,
COWTF,IPATH BLOOM LIVESTOCK SUB,Pink Current,12.600000,,0,Structured Product,United Kingdom,
EROTF,IPATH EUR/USD EXCH RTE,Pink Current,43.100000,,0,Structured Product,United Kingdom,
GAZZF,BARCLAYS BK PLC ETF 2037,Pink Current,0.035000,,0,Fund,United Kingdom,
GBBEF,IPATH GBP/USD EXCH RTE,Pink Current,23.000000,,0,Structured Product,United Kingdom,
GRNTF,IPATH GLOBAL CARBON,Pink Current,55.100000,,0,Structured Product,United Kingdom,
ICITF,IPATH OPTMZD CURRENCY,Pink Current,35.350000,,0,Structured Product,United Kingdom,
JEMTF,IPATH GEMS INDEX ETN,Pink Current,10.000100,,0,Structured Product,United Kingdom,
JJATF,IPATH BLOOM AGRICLTR SUB,Pink Current,27.040000,,51,Structured Product,United Kingdom,
JJCTF,IPATH BLOOM COPPER SUB,Pink Current,39.000000,-0.102500,113,Structured Product,United Kingdom,
JJETF,IPATH BLOOM ENERGY SUB,Pink Current,2.000000,,0,Structured Product,United Kingdom,
JJGTF,IPATH BLOOM GRAINS SUB,Pink Current,29.150000,9.176000,7824,Structured Product,United Kingdom,
JJMTF,IPATH BLOOM INDL MTL SUB,Pink Current,20.190000,,0,Structured Product,United Kingdom,
JJNTF,IPATH BLOOM NICKEL SUB,Pink Current,19.000000,,0,Structured Product,United Kingdom,
JJOFF,IPATH BLOOM COFFEE,Pink Current,10.500000,8.024700,11478,Structured Product,United Kingdom,
JJPFF,IPATH BLOOM PRECIOUS MTL,Pink Current,66.000000,,0,Structured Product,United Kingdom,
JJSSF,IPATH BLOOM SOFTS SUB,Pink Current,25.500000,,3,Structured Product,United Kingdom,
JJTFF,IPATH BLOOM TIN SUB,Pink Current,22.000000,,0,Structured Product,United Kingdom,
JJUFF,IPATH BLOOM ALUMINUM,Pink Current,16.000000,,0,Structured Product,United Kingdom,
JYNFF,IPATH JPY/USD EXCH,Pink Current,49.810000,,0,Structured Product,United Kingdom,
OILNF,IPATH S&P GSCI CRUDE OIL,Pink Current,85.020000,-5.815900,545,Structured Product,United Kingdom,
PGDDF,IPATH ASIAN&GULF CURRENCY,Pink Current,48.000000,,0,Structured Product,United Kingdom,
PGMFF,IPATH BLOOM PLATNIUM,Pink Current,22.500100,,0,Structured Product,United Kingdom,
SGGFF,IPATH BLOOM SUGARS,Pink Current,23.230000,-11.504800,72953,Structured Product,United Kingdom,
HBRIY,HARBOUR ENERGY PLC S/ADR,Pink Current,0.380000,8.571400,1729,ADRs,United Kingdom,
PMOIF,PREMIER OIL PLC ORD,Pink Current,0.330000,,50,Foreign Ordinary Shares,United Kingdom,
CHIF,CHINA FOOD & BEVERAGE CO,Pink Current,0.879900,-26.675000,123190,Common Stock,United Kingdom,England
RANKF,RANK GROUP PLC ORD,Pink Current,2.615000,,0,Foreign Ordinary Shares,United Kingdom,
JDWPY,J.D. WETHERSPOON S/ADR,Pink Current,96.095000,,0,ADRs,United Kingdom,
PSORF,PEARSON PLC ORD,Pink Current,10.970000,,0,Foreign Ordinary Shares,United Kingdom,
PUKPF,PRUDENTIAL PLC ORD,Pink Current,21.446000,-0.279000,2956,Foreign Ordinary Shares,United Kingdom,
RTNTF,RIO TINTO LTD AUD2 ORD,Pink Current,85.000000,,11,Foreign Ordinary Shares,United Kingdom,England
SSEZF,SSE PLC ORD,Pink Current,20.000000,,0,Foreign Ordinary Shares,United Kingdom,
SSEZY,SSE PLC S/ADR,Pink Current,20.125000,1.847200,20474,ADRs,United Kingdom,
ASBFF,ASSOCIATED BRIT FOOD ORD,Pink Current,32.100000,,0,Foreign Ordinary Shares,United Kingdom,
ASBFY,ASSOCIATED BRI/F UNSP/ADR,Pink Current,33.280000,,1253,ADRs,United Kingdom,
DELRF,DE LA RUE PLC ORD NEW,Pink Current,2.750000,,0,Foreign Ordinary Shares,United Kingdom,England
DLUEY,DE LA RUE PLC UNS/ADR,Pink Current,8.380000,,0,ADRs,United Kingdom,England
CMPGF,COMPASS GROUP PLC ORD NEW,Pink Current,20.140000,,11883,Foreign Ordinary Shares,United Kingdom,England
CMPGY,COMPASS GROUP SP/ADR,Pink Current,20.400000,0.344300,1664541,ADRs,United Kingdom,England
NGGTF,NATIONAL GRID PLC ORD,Pink Current,11.400000,-3.553300,1445,Foreign Ordinary Shares,United Kingdom,
UUGRY,UNITED UTIL GRP S/ADR PLC,Pink Current,26.117500,1.211000,419643,ADRs,United Kingdom,
UUGWF,UNITED UTILITIES GRP ORD,Pink Current,12.350000,,0,Foreign Ordinary Shares,United Kingdom,
JMPLF,JOHNSON MATTHEY PLC NEW,Pink Current,42.150000,,20,Foreign Ordinary Shares,United Kingdom,
JMPLY,JOHNSON MATTHEY S/ADR,Pink Current,84.890000,0.544800,682,ADRs,United Kingdom,
CKSNF,VESUVIUS PLC,Pink Current,6.900000,,0,Foreign Ordinary Shares,United Kingdom,
CKSNY,VESUVIUS PLC UNSP/ADR,Pink Current,4.570000,,0,ADRs,United Kingdom,
BTAFF,BRITISH AMER TBCO LONDON,Pink Current,38.710000,0.265500,3354,Foreign Ordinary Shares,United Kingdom,
BZLFF,BUNZL PLC NEW ORD,Pink Current,31.500000,,0,Foreign Ordinary Shares,United Kingdom,
BZLFY,BUNZL PLC S/ADR,Pink Current,32.790000,3.569200,24173,ADRs,United Kingdom,
BAESF,BAE SYSTEMS PLC ORD,Pink Current,6.970000,0.287800,2283,Foreign Ordinary Shares,United Kingdom,England
BAESY,BAE SYSTEMS PLC S/ADR,Pink Current,28.300000,-0.701800,1151865,ADRs,United Kingdom,England
SPMYY,SPIRENT COMMUNS PLC S/ADR,Pink Current,12.970000,,2,ADRs,United Kingdom,
SPNUF,SPIRENT PLC ORD,Pink Current,3.320000,,0,Foreign Ordinary Shares,United Kingdom,
RSAIF,RSA INS GRP PLC ORD,Pink Current,9.320000,,0,Foreign Ordinary Shares,United Kingdom,
RSNAY,RSA INS GRP PLC S/ADR,Pink Current,9.280000,,2,ADRs,United Kingdom,
BHPBF,BHP GROUP PLC ORD,Pink Current,28.100000,,0,Foreign Ordinary Shares,United Kingdom,
SCBFF,STANDARD CHARTERED PLC,Pink Current,6.952600,,1767,Foreign Ordinary Shares,United Kingdom,
LLDTF,LLOYDS BKNG GRP PLC ORD,Pink Current,0.575000,6.481500,1034,Foreign Ordinary Shares,United Kingdom,
ARGKF,AGGREKO PLC ORD NEW,Pink Current,12.040000,,1,Foreign Ordinary Shares,United Kingdom,Scotland
SAGKF,STAGECOACH GROUP PLC ORD,Pink Current,1.385000,0.362300,210,Foreign Ordinary Shares,United Kingdom,
GBRRF,GABRIEL RES LTD,Pink Current,0.210000,,40,Foreign Ordinary Shares,United Kingdom,
FLTCF,FILTRONIC PLC,Pink Current,0.100000,,0,Foreign Ordinary Shares,United Kingdom,
ANFGF,ANTOFAGASTA.PLC ORD,Pink Current,23.375000,4.539400,4103,Foreign Ordinary Shares,United Kingdom,
AEXFF,AMINEX PLC ORD,Pink Current,0.010500,,0,Foreign Ordinary Shares,United Kingdom,England
WEGRY,WEIR GROUP PLC SPNS/ADR,Pink Current,12.600000,0.398400,1778,ADRs,United Kingdom,Scotland
WEIGF,WEIR GROUP PLC ORD,Pink Current,25.000000,,1763,Foreign Ordinary Shares,United Kingdom,Scotland
SGPYY,SAGE GROUP UNSP/ADR,Pink Current,34.420000,1.101500,13495,ADRs,United Kingdom,England
STRNY,SEVERN TRENT PLC SPON/ADR,Pink Current,31.490000,,0,ADRs,United Kingdom,England
SVTRF,SEVERN TRENT PLC,Pink Current,32.030000,,0,Foreign Ordinary Shares,United Kingdom,England
PMSNF,PROTEOME SCIENCES PLC,Pink Current,0.065000,-23.529400,14000,Foreign Ordinary Shares,United Kingdom,
NXGPF,NEXT GROUP PLC,Pink Current,106.650000,3.043500,100,Foreign Ordinary Shares,United Kingdom,
NXGPY,NEXT GROUP PLC UNSP/ADR,Pink Current,52.880000,,55,ADRs,United Kingdom,
AVEVF,AVEVA GROUP PLC ORD,Pink Current,46.450000,,4,Foreign Ordinary Shares,United Kingdom,
AVVYY,AVEVA GROUP PLC UNSP/ADR,Pink Current,48.270000,1.322400,100,ADRs,United Kingdom,
ASHTF,ASHTEAD GROUP PLC,Pink Current,60.600000,-0.098900,514,Foreign Ordinary Shares,United Kingdom,
ASHTY,ASHTED GRP PLC UNSP/ADR,Pink Current,244.000000,0.242400,7249,ADRs,United Kingdom,
GLLGF,GLOBAL GRAPHICS SE,Pink Current,3.770000,,0,Foreign Ordinary Shares,United Kingdom,
HAYPY,HAYS PLC UNSP/ADR,Pink Current,18.420000,,0,ADRs,United Kingdom,
FGROF,FIRSTGROUP PLC,Pink Current,1.200000,,0,Foreign Ordinary Shares,United Kingdom,Scotland
FGROY,FIRSTGROUP PLC UNS ADR,Pink Current,1.300000,0.000000,173,ADRs,United Kingdom,Scotland
PEGRF,PENNON GROUP INC,Pink Current,13.690000,,0,Foreign Ordinary Shares,United Kingdom,
PEGRY,PENNON GROUP PLC UNSP/ADR,Pink Current,28.330000,,0,ADRs,United Kingdom,
RTOXF,ROTORK PLC ORD NEW,Pink Current,4.620000,-6.383000,350,Foreign Ordinary Shares,United Kingdom,England
TBAKF,TED BAKER ORD,Pink Current,1.640000,,0,Foreign Ordinary Shares,United Kingdom,England
SOCLF,PHAROS ENERGY PLC,Pink Current,0.322500,,0,Foreign Ordinary Shares,United Kingdom,
CTAGF,CAPITA GROUP PLC,Pink Current,0.630000,,0,Foreign Ordinary Shares,United Kingdom,England
CTAGY,CAPITA PLC UNSP/ADR,Pink Current,2.570000,,35,ADRs,United Kingdom,England
HALMY,HALMA PLC UNSP/ADR,Pink Current,66.140000,,26,ADRs,United Kingdom,
HLMAF,HALMA PLC,Pink Current,32.836108,1.250600,686,Foreign Ordinary Shares,United Kingdom,
INCPY,INCHCAPE PLC SPNS/ADR,Pink Current,10.640000,,0,ADRs,United Kingdom,England
VTXPF,VICTRIX PLC,Pink Current,30.850000,-0.483900,189,Foreign Ordinary Shares,United Kingdom,
OXINF,OXFORD INSTRUMENTS,Pink Current,25.150000,,0,Foreign Ordinary Shares,United Kingdom,
AIVAF,AVIVA PLC ORD,Pink Current,5.550000,,8890,Foreign Ordinary Shares,United Kingdom,
AVIPF,AVIVA PLC 8 3/8 IRED PREF,Pink Current,0.000000,,0,Preferred Stock,United Kingdom,
AVVIY,AVIVA PLC ADR,Pink Current,11.300000,-0.528200,49736,ADRs,United Kingdom,
BAFBF,BALFOUR BEATTY PLC,Pink Current,4.120000,,0,Foreign Ordinary Shares,United Kingdom,England
BAFYY,BALFOUR BEATTY S/ADR,Pink Current,8.160000,-0.281100,5609,ADRs,United Kingdom,England
DLGNF,DIALOG SEMICNDCTR ORD,Pink Current,77.300000,,1,Foreign Ordinary Shares,United Kingdom,
IQEPF,IQE PLC ORD,Pink Current,0.600000,-16.666700,3000,Foreign Ordinary Shares,United Kingdom,
SEGXF,SEGRO PLC REIT ORD,Pink Current,12.550000,,0,Foreign Ordinary Shares,United Kingdom,
MEGGF,MEGGITT PLC,Pink Current,6.550000,,0,Foreign Ordinary Shares,United Kingdom,
MEGGY,MEGGITT PLC UNSP/ADR,Pink Current,13.250000,,26030,ADRs,United Kingdom,
MCRUF,MORGAN ADVANCED MTRLS ORD,Pink Current,4.310000,,0,Foreign Ordinary Shares,United Kingdom,
CBGPY,CLOSE BROS GRP UNSP/ADR,Pink Current,45.879900,3.871200,1282,ADRs,United Kingdom,England
TWODF,TAYLOR WIMPLEY PLC ORD,Pink Current,2.520000,0.398400,20248,Foreign Ordinary Shares,United Kingdom,
TWODY,TAYLOR WIMPEY UNSP/ADR,Pink Current,24.310000,-0.205300,545,ADRs,United Kingdom,
CUKPF,CARNIVAL PLC,Pink Current,28.300000,,52,Foreign Ordinary Shares,United Kingdom,
EMYIF,EUROMONEY INSTL INVESTOR,Pink Current,10.410000,,0,Foreign Ordinary Shares,United Kingdom,
GENSF,GENUS PLC ORD,Pink Current,69.400000,,0,Foreign Ordinary Shares,United Kingdom,
BGJTF,BAILLIE GIFFORD JAPAN TR,Pink Current,9.639900,,0,Foreign Ordinary Shares,United Kingdom,
HMSNF,HAMMERSON PLC NEW,Pink Current,0.486000,-0.816300,136042,Foreign Ordinary Shares,United Kingdom,
EJTTF,EASYJET PLC ORD,Pink Current,12.650000,,0,Foreign Ordinary Shares,United Kingdom,
SXGAF,SCAPA GROUP PLC,Pink Current,3.085000,,0,Foreign Ordinary Shares,United Kingdom,
SMGKF,SMITHS GROUP PLC,Pink Current,20.460000,,0,Foreign Ordinary Shares,United Kingdom,England
SMGZY,SMITHS GROUP PLC S/ADR,Pink Current,21.261000,0.954400,5957,ADRs,United Kingdom,England
LDNXF,LONDON STOCK EXCH LTD,Pink Current,97.500000,2.008800,4611,Foreign Ordinary Shares,United Kingdom,
LNSTY,LONDON STOCK EX UNSP/ADR,Pink Current,24.160000,1.427400,146876,ADRs,United Kingdom,
BTDPF,BARRATT DEVELOPMENT PLC,Pink Current,10.445300,,3828,Foreign Ordinary Shares,United Kingdom,
BTDPY,BARRATT DEV PLC UNSP/ADR,Pink Current,23.220000,9.425100,3986,ADRs,United Kingdom,
PHPRF,PRIMARY HEALTH PROPERTIES,Pink Current,2.060000,,0,Foreign Ordinary Shares,United Kingdom,
SHNWF,SCHRODERS PLC ORD VTG SHS,Pink Current,47.325000,,282,Foreign Ordinary Shares,United Kingdom,
EENEF,ELECTROCOMPONENTS,Pink Current,13.515172,,0,Foreign Ordinary Shares,United Kingdom,
EENEY,ELECTROCOMPONENTS UNS/ADR,Pink Current,39.590000,,0,ADRs,United Kingdom,
HNTIF,HUNTING GROUP PLC ORD,Pink Current,2.680000,,0,Foreign Ordinary Shares,United Kingdom,
HNTIY,HUNTING GROUP UNSP/ADR,Pink Current,3.120000,,0,ADRs,United Kingdom,
SUGVF,SURGICAL INNOVATIONS GRP,Pink Current,0.000000,,0,Foreign Ordinary Shares,United Kingdom,
WTBCF,WHITBREAD PLC,Pink Current,50.200000,,0,Foreign Ordinary Shares,United Kingdom,
WTBDY,WHITBREAD PLC SPNS/ADR,Pink Current,11.780000,-1.668600,99699,ADRs,United Kingdom,
SCGPY,SERCO GROUP PLC SP/ADR,Pink Current,1.685000,,0,ADRs,United Kingdom,
SECCF,SERCO GROUP PLC ORD,Pink Current,1.920000,,0,Foreign Ordinary Shares,United Kingdom,
MPGPF,PAGEGROUP PLC,Pink Current,6.650000,,0,Foreign Ordinary Shares,United Kingdom,
MPGPY,PAGEGROUP PLC S/ADR,Pink Current,10.950000,,0,ADRs,United Kingdom,
SEPJF,SPECTRIS PLC,Pink Current,44.201500,,44,Foreign Ordinary Shares,United Kingdom,England
SEPJY,SPECTRIS PLC UNSP/ADR,Pink Current,14.770000,,0,ADRs,United Kingdom,England
SVPLF,KIN & CARTA PLC,Pink Current,0.661635,,0,Foreign Ordinary Shares,United Kingdom,
PSDMF,GAMING REALMS PLC,Pink Current,0.490000,,0,Foreign Ordinary Shares,United Kingdom,
TUWLF,TULLOW OIL PLC ORD (UK),Pink Current,0.657450,,0,Foreign Ordinary Shares,United Kingdom,
TUWOY,TULLOW OIL PLC UNSP/ADR,Pink Current,0.290000,3.571400,1765,ADRs,United Kingdom,
GWPRF,GW PHARMS PLC,Pink Current,17.160000,0.000000,293,Foreign Ordinary Shares,United Kingdom,
CLTFF,CELTIC PLC,Pink Current,1.250000,,0,Foreign Ordinary Shares,United Kingdom,
BTGOF,BT GROUP PLC GBP,Pink Current,2.135000,2.153100,77710,Foreign Ordinary Shares,United Kingdom,
IGGHY,IG GROUP HLDGS PLC S/ADR,Pink Current,12.300000,1.821200,317,ADRs,United Kingdom,
BCKIF,BABCOCK INTL GROUP PLC,Pink Current,3.160000,,0,Foreign Ordinary Shares,United Kingdom,
BCKIY,BABCOCK INTL GRP UNSP/ADR,Pink Current,7.800000,,0,ADRs,United Kingdom,
HWTFF,HUNTSWORTH PLC ORD,Pink Current,1.180000,,0,Foreign Ordinary Shares,United Kingdom,
JSVGF,JOHNSON SERVICE GRP PLC,Pink Current,1.177333,,0,Foreign Ordinary Shares,United Kingdom,
BBLR,BUBBLR INC,Pink Current,4.020000,,40,Common Stock,United Kingdom,
CPYYF,CENTRICA PLC ORD,Pink Current,0.751000,14.656500,3251,Foreign Ordinary Shares,United Kingdom,
CPYYY,CENTRICA PLC S/ADR,Pink Current,2.930000,3.900700,2902,ADRs,United Kingdom,
CRPLF,CAPITAL & REGIONAL  PLC,Pink Current,0.800000,,7000,Foreign Ordinary Shares,United Kingdom,
PSMMF,PERSIMMON ORD,Pink Current,41.740000,,65,Foreign Ordinary Shares,United Kingdom,
PSMMY,PERSIMMON PLC UNSP/ADR,Pink Current,82.940000,-0.432200,1792,ADRs,United Kingdom,
IKTSF,INTERTEK GROUP PLC ORD,Pink Current,75.500000,,0,Foreign Ordinary Shares,United Kingdom,England
IKTSY,INTERTEK GROUP UNSP/ADR,Pink Current,77.300000,-1.953300,831,ADRs,United Kingdom,England
WDGJF,WOOD GROUP JOHN PLC,Pink Current,3.890000,,0,Foreign Ordinary Shares,United Kingdom,
CMGMF,CHEMRING GRP PLC,Pink Current,3.300000,,0,Foreign Ordinary Shares,United Kingdom,
CMGMY,CHEMRING GRP PLC UNSP/ADR,Pink Current,3.260000,,0,ADRs,United Kingdom,
ISVJF,INTERSERVE PLC,Pink Current,0.000101,,0,Foreign Ordinary Shares,United Kingdom,
IVTJF,INVESTEC PLC,Pink Current,2.980000,,0,Foreign Ordinary Shares,United Kingdom,
WIMHF,WILLIAM HILL PLC,Pink Current,3.751000,0.160200,44010,Foreign Ordinary Shares,United Kingdom,
WIMHY,WILLIAM HILL PLC UNSP/ADR,Pink Current,14.965000,0.268000,10561,ADRs,United Kingdom,
CGGGF,COATS GROUP PLC ORD,Pink Current,0.830000,,0,Foreign Ordinary Shares,United Kingdom,England
MBPFF,MITCHELLS & BUTLERS ORD,Pink Current,4.300000,,0,Foreign Ordinary Shares,United Kingdom,
BLWYY,BELLWAY PLC UNSP/ADR,Pink Current,40.570000,,0,ADRs,United Kingdom,
MITFY,MITIE GROUP PLC UNSP/ADR,Pink Current,3.250000,,33,ADRs,United Kingdom,
